ds,aclose,close,high,low,open,volume,y,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
2016-05-11,9430,9430,9660,9370,9400,422692,9430.000000000004,9.234922911938646,9.234922911938646,9.234922911938646,9269.498637821238,9912.049386506358,-0.06809548751561695,-0.06809548751561695,-0.06809548751561695,-0.06809548751561695,-0.06809548751561695,-0.06809548751561695,-0.03435397131214816,-0.03435397131214816,-0.03435397131214816,-0.03374151620346877,-0.03374151620346877,-0.03374151620346877,9574.201577623337
2016-05-12,9700,9700,9770,9350,9440,371307,9700.000000000004,9.238256847660159,9.238256847660159,9.238256847660159,9323.336913881985,9959.84684465258,-0.06499577396860008,-0.06499577396860008,-0.06499577396860008,-0.06499577396860008,-0.06499577396860008,-0.06499577396860008,-0.033594559228445696,-0.033594559228445696,-0.033594559228445696,-0.0314012147401544,-0.0314012147401544,-0.0314012147401544,9635.997205144091
2016-05-13,9490,9490,9740,9460,9710,202275,9490.000000000005,9.241590783381673,9.241590783381673,9.241590783381673,9375.325995363608,9984.18622671609,-0.06491410925439207,-0.06491410925439207,-0.06491410925439207,-0.06491410925439207,-0.06491410925439207,-0.06491410925439207,-0.036217406433186834,-0.036217406433186834,-0.036217406433186834,-0.028696702821205237,-0.028696702821205237,-0.028696702821205237,9668.966193790355
2016-05-16,10100,10100,10150,9470,9470,980264,10099.999999999998,9.251592590546215,9.251592590546215,9.251592590546215,9580.158049335869,10252.339710141878,-0.050702677205423055,-0.050702677205423055,-0.050702677205423055,-0.050702677205423055,-0.050702677205423055,-0.050702677205423055,-0.031701108938493046,-0.031701108938493046,-0.031701108938493046,-0.01900156826693002,-0.01900156826693002,-0.01900156826693002,9905.940566086276
2016-05-17,10050,10050,10300,9920,10250,533964,10050.000000000004,9.254926526267727,9.254926526267727,9.254926526267727,9653.975528355828,10302.498729210381,-0.047453914911254884,-0.047453914911254884,-0.047453914911254884,-0.047453914911254884,-0.047453914911254884,-0.047453914911254884,-0.03197917300695241,-0.03197917300695241,-0.03197917300695241,-0.015474741904302473,-0.015474741904302473,-0.015474741904302473,9971.363474778238
2016-05-18,10650,10650,11700,10050,10100,2574162,10650.000000000007,9.258260461989241,9.258260461989241,9.258260461989241,9687.671089833859,10370.185988746818,-0.04627990699435113,-0.04627990699435113,-0.04627990699435113,-0.04627990699435113,-0.04627990699435113,-0.04627990699435113,-0.034353971312153765,-0.034353971312153765,-0.034353971312153765,-0.011925935682197367,-0.011925935682197367,-0.011925935682197367,10016.415288545795
2016-05-19,10750,10750,11100,10100,10550,1410629,10750.00000000001,9.261594397710756,9.261594397710756,9.261594397710756,9767.608855040928,10434.48974099733,-0.042027004926216284,-0.042027004926216284,-0.042027004926216284,-0.042027004926216284,-0.042027004926216284,-0.042027004926216284,-0.03359455922843477,-0.03359455922843477,-0.03359455922843477,-0.008432445697781513,-0.008432445697781513,-0.008432445697781513,10092.697209956483
2016-05-20,10800,10800,11400,10650,10800,753916,10800.000000000007,9.264928333432268,9.26492833343227,9.26492833343227,9813.352091491704,10465.00079165065,-0.04128771763824147,-0.04128771763824147,-0.04128771763824147,-0.04128771763824147,-0.04128771763824147,-0.04128771763824147,-0.036217406433192004,-0.036217406433192004,-0.036217406433192004,-0.005070311205049473,-0.005070311205049473,-0.005070311205049473,10133.890854957073
2016-05-23,11100,11100,11400,10850,11100,678196,11099.999999999993,9.27493014059681,9.27493014059681,9.27493014059681,10018.69513128419,10735.391639589203,-0.028178152109584968,-0.028178152109584968,-0.028178152109584968,-0.028178152109584968,-0.028178152109584968,-0.028178152109584968,-0.03170110893840425,-0.03170110893840425,-0.03170110893840425,0.003522956828819284,0.003522956828819284,0.003522956828819284,10370.826389849999
2016-05-24,11550,11550,11950,10950,11200,1199632,11550.0,9.278264076318322,9.278264076318322,9.278264076318322,10065.912607299611,10754.440639746726,-0.026294998691070336,-0.026294998691070336,-0.026294998691070336,-0.026294998691070336,-0.026294998691070336,-0.026294998691070336,-0.03197917300691805,-0.03197917300691805,-0.03197917300691805,0.005684174315847708,0.005684174315847708,0.005684174315847708,10425.073298018273
2016-05-25,10200,10200,11750,10050,11600,1549992,10199.99999999999,9.281598012039836,9.281598012039836,9.281598012039836,10114.113319201102,10793.495355760111,-0.026943454506629022,-0.026943454506629022,-0.026943454506629022,-0.026943454506629022,-0.026943454506629022,-0.026943454506629022,-0.03435397131215014,-0.03435397131215014,-0.03435397131215014,0.0074105168055211244,0.0074105168055211244,0.0074105168055211244,10453.107248335413
2016-05-26,10400,10400,10450,10000,10300,522664,10400.000000000002,9.28493194776135,9.28493194776135,9.28493194776135,10158.867180860907,10848.340283956166,-0.02492861949285929,-0.02492861949285929,-0.02492861949285929,-0.02492861949285929,-0.02492861949285929,-0.02492861949285929,-0.033594559228468115,-0.033594559228468115,-0.033594559228468115,0.008665939735608825,0.008665939735608825,0.008665939735608825,10509.168317725935
2016-05-27,10250,10250,10500,10150,10450,247091,10250.000000000007,9.288265883482863,9.288265883482863,9.288265883482863,10180.228133037668,10888.28319082361,-0.0267926972795717,-0.0267926972795717,-0.0267926972795717,-0.0267926972795717,-0.0267926972795717,-0.0267926972795717,-0.03621740643319525,-0.03621740643319525,-0.03621740643319525,0.009424709153623551,0.009424709153623551,0.009424709153623551,10524.626660166425
2016-05-30,10400,10400,10500,9980,10300,254573,10400.000000000002,9.298267690647405,9.298267690647405,9.298267690647405,10338.72022553293,11034.204554506658,-0.02307659663859463,-0.02307659663859463,-0.02307659663859463,-0.02307659663859463,-0.02307659663859463,-0.02307659663859463,-0.03170110893839512,-0.03170110893839512,-0.03170110893839512,0.008624512299800487,0.008624512299800487,0.008624512299800487,10669.99732943817
2016-05-31,10500,10500,10550,10200,10450,242286,10499.999999999993,9.30160162636892,9.30160162636892,9.30160162636892,10329.476538963649,11040.0934066984,-0.024626016698870577,-0.024626016698870577,-0.024626016698870577,-0.024626016698870577,-0.024626016698870577,-0.024626016698870577,-0.031979173006883674,-0.031979173006883674,-0.031979173006883674,0.007353156308013111,0.007353156308013111,0.007353156308013111,10689.055106170983
2016-06-01,10400,10400,10600,10350,10500,322649,10400.000000000002,9.304935562090431,9.304935562090431,9.304935562090431,10326.355207302195,11043.785928371837,-0.028738987481240104,-0.028738987481240104,-0.028738987481240104,-0.028738987481240104,-0.028738987481240104,-0.028738987481240104,-0.03435397131214653,-0.03435397131214653,-0.03435397131214653,0.005614983830906418,0.005614983830906418,0.005614983830906418,10680.731200204118
2016-06-02,10900,10900,11000,10400,10500,449419,10900.000000000002,9.308269497811946,9.308269497811946,9.308269497811946,10368.342674019535,11068.835723451077,-0.03014979491191779,-0.03014979491191779,-0.03014979491191779,-0.03014979491191779,-0.03014979491191779,-0.03014979491191779,-0.03359455922850147,-0.03359455922850147,-0.03359455922850147,0.0034447643165836845,0.0034447643165836845,0.0034447643165836845,10701.29138013722
2016-06-03,10650,10650,11000,10600,11000,337465,10650.000000000007,9.31160343353346,9.31160343353346,9.31160343353346,10331.770769479455,11006.069471640287,-0.035332588623305246,-0.035332588623305246,-0.035332588623305246,-0.035332588623305246,-0.035332588623305246,-0.035332588623305246,-0.036217406433286095,-0.036217406433286095,-0.036217406433286095,0.00088481780998085,0.00088481780998085,0.00088481780998085,10681.52449078347
2016-06-07,10700,10700,10750,10450,10700,181624,10699.99999999999,9.312215211301469,9.312215211301469,9.312215211301469,10243.05708790532,10927.166492595736,-0.04419364374880225,-0.04419364374880225,-0.04419364374880225,-0.04419364374880225,-0.04419364374880225,-0.04419364374880225,-0.03197917300690419,-0.03197917300690419,-0.03197917300690419,-0.012214470741898055,-0.012214470741898055,-0.012214470741898055,10593.772077290016
2016-06-08,10900,10900,11100,10700,10800,427260,10900.000000000002,9.312368155743473,9.312368155743473,9.312368155743473,10176.294828156006,10879.746564209754,-0.050270908091693205,-0.050270908091693205,-0.050270908091693205,-0.050270908091693205,-0.050270908091693205,-0.050270908091693205,-0.03435397131215212,-0.03435397131215212,-0.03435397131215212,-0.01591693677954108,-0.01591693677954108,-0.01591693677954108,10531.196723773235
2016-06-09,10600,10600,11300,10400,10850,549073,10599.999999999993,9.312521100185474,9.312521100185474,9.312521100185474,10159.362568043609,10819.292894425385,-0.053267270496769464,-0.053267270496769464,-0.053267270496769464,-0.053267270496769464,-0.053267270496769464,-0.053267270496769464,-0.03359455922847073,-0.03359455922847073,-0.03359455922847073,-0.019672711268298716,-0.019672711268298716,-0.019672711268298716,10501.294662012537
2016-06-10,10650,10650,10750,10400,10700,308504,10650.000000000007,9.312674044627478,9.312674044627478,9.312674044627478,10100.310222967846,10801.012030181439,-0.05964290322254534,-0.05964290322254534,-0.05964290322254534,-0.05964290322254534,-0.05964290322254534,-0.05964290322254534,-0.03621740643320367,-0.03621740643320367,-0.03621740643320367,-0.023425496789341662,-0.023425496789341662,-0.023425496789341662,10436.151272464152
2016-06-13,10150,10150,10750,9980,10700,573462,10149.999999999993,9.313132877953485,9.313132877953485,9.313132877953485,10053.578414637146,10728.483332027932,-0.06586390427365126,-0.06586390427365126,-0.06586390427365126,-0.06586390427365126,-0.06586390427365126,-0.06586390427365126,-0.03170110893821753,-0.03170110893821753,-0.03170110893821753,-0.03416279533543373,-0.03416279533543373,-0.03416279533543373,10376.189339692055
2016-06-14,10350,10350,10550,9900,10050,330124,10349.99999999999,9.313285822395489,9.313285822395489,9.313285822395489,10006.761280806879,10670.55831886787,-0.06940653790853725,-0.06940653790853725,-0.06940653790853725,-0.06940653790853725,-0.06940653790853725,-0.06940653790853725,-0.03197917300693007,-0.03197917300693007,-0.03197917300693007,-0.03742736490160717,-0.03742736490160717,-0.03742736490160717,10341.076826697117
2016-06-15,10400,10400,10550,10250,10350,144971,10400.000000000002,9.313438766837491,9.313438766837491,9.313438766837491,9976.78986282538,10655.133364203743,-0.07483422962789683,-0.07483422962789683,-0.07483422962789683,-0.07483422962789683,-0.07483422962789683,-0.07483422962789683,-0.03435397131214851,-0.03435397131214851,-0.03435397131214851,-0.04048025831574832,-0.04048025831574832,-0.04048025831574832,10286.67386693007
2016-06-16,10500,10500,11250,10300,10400,991321,10499.999999999993,9.313591711279493,9.313591711279493,9.313591711279493,9965.595737014088,10612.073229883614,-0.07689396406447119,-0.07689396406447119,-0.07689396406447119,-0.07689396406447119,-0.07689396406447119,-0.07689396406447119,-0.033594559228395736,-0.033594559228395736,-0.033594559228395736,-0.043299404836075445,-0.043299404836075445,-0.043299404836075445,10267.078028634663
2016-06-17,10150,10150,11050,10000,10750,910307,10149.999999999993,9.313744655721496,9.313744655721496,9.313744655721496,9897.171160758084,10575.84091779479,-0.08208743719526834,-0.08208743719526834,-0.08208743719526834,-0.08208743719526834,-0.08208743719526834,-0.08208743719526834,-0.03621740643312125,-0.03621740643312125,-0.03621740643312125,-0.0458700307621471,-0.0458700307621471,-0.0458700307621471,10215.456735879625
2016-06-20,10200,10200,10300,10000,10300,255159,10199.99999999999,9.314203489047504,9.314203489047504,9.314203489047504,9871.252455712418,10546.881350906679,-0.08374999698641937,-0.08374999698641937,-0.08374999698641937,-0.08374999698641937,-0.08374999698641937,-0.08374999698641937,-0.03170110893830141,-0.03170110893830141,-0.03170110893830141,-0.05204888804811796,-0.05204888804811796,-0.05204888804811796,10203.167518165288
2016-06-21,10100,10100,10250,9990,10250,278627,10099.999999999998,9.314356433489507,9.314356433489507,9.314356433489507,9848.733064861242,10549.805324324068,-0.08559501459118393,-0.08559501459118393,-0.08559501459118393,-0.08559501459118393,-0.08559501459118393,-0.08559501459118393,-0.03197917300689569,-0.03197917300689569,-0.03197917300689569,-0.053615841584288226,-0.053615841584288226,-0.053615841584288226,10185.917610401335
2016-06-22,9830,9830,10150,9780,10150,315346,9829.999999999993,9.314509377931511,9.314509377931511,9.314509377931511,9813.828027899452,10481.779440134424,-0.08931350903545535,-0.08931350903545535,-0.08931350903545535,-0.08931350903545535,-0.08931350903545535,-0.08931350903545535,-0.034353971312150774,-0.034353971312150774,-0.034353971312150774,-0.054959537723304565,-0.054959537723304565,-0.054959537723304565,10149.663882490526
2016-06-23,9730,9730,9870,9510,9710,293348,9729.999999999993,9.314662322373513,9.314662322373513,9.314662322373513,9776.411647664056,10474.648887180381,-0.08969500942196038,-0.08969500942196038,-0.08969500942196038,-0.08969500942196038,-0.08969500942196038,-0.08969500942196038,-0.03359455922847337,-0.03359455922847337,-0.03359455922847337,-0.05610045019348702,-0.05610045019348702,-0.05610045019348702,10147.34438155344
2016-06-24,9080,9080,9910,8700,9840,621895,9080.000000000005,9.314815266815517,9.314815266815517,9.314815266815517,9787.261244758394,10445.71135386336,-0.09327956278634426,-0.09327956278634426,-0.09327956278634426,-0.09327956278634426,-0.09327956278634426,-0.09327956278634426,-0.03621740643329776,-0.03621740643329776,-0.03621740643329776,-0.0570621563530465,-0.0570621563530465,-0.0570621563530465,10112.582343009019
2016-06-27,9400,9400,9480,8750,8750,334886,9399.999999999995,9.315274100141524,9.315274100141524,9.315274100141524,9814.123127045938,10475.116479132535,-0.09083427941609562,-0.09083427941609562,-0.09083427941609562,-0.09083427941609562,-0.09083427941609562,-0.09083427941609562,-0.03170110893838529,-0.03170110893838529,-0.03170110893838529,-0.059133170477710335,-0.059133170477710335,-0.059133170477710335,10141.99314776757
2016-06-28,9760,9760,9770,9210,9210,282254,9760.000000000007,9.315427044583526,9.315427044583526,9.315427044583526,9808.847125876677,10459.429317030483,-0.09161983365766323,-0.09161983365766323,-0.09161983365766323,-0.09161983365766323,-0.09161983365766323,-0.09161983365766323,-0.03197917300686133,-0.03197917300686133,-0.03197917300686133,-0.05964066065080191,-0.05964066065080191,-0.05964066065080191,10135.57925247556
2016-06-29,9750,9750,10100,9700,9850,352292,9750.000000000004,9.31557998902553,9.31557998902553,9.31557998902553,9771.336577137161,10463.031533558227,-0.09445243565128057,-0.09445243565128057,-0.09445243565128057,-0.09445243565128057,-0.09445243565128057,-0.09445243565128057,-0.03435397131215304,-0.03435397131215304,-0.03435397131215304,-0.060098464339127564,-0.060098464339127564,-0.060098464339127564,10108.455728100327
2016-06-30,10100,10100,10400,9760,9850,466248,10099.999999999998,9.315732933223089,9.315732933223089,9.315732933223089,9780.521074014647,10447.499391676649,-0.09412294950905316,-0.09412294950905316,-0.09412294950905316,-0.09412294950905316,-0.09412294950905316,-0.09412294950905316,-0.03359455922839835,-0.03359455922839835,-0.03359455922839835,-0.06052839028065482,-0.06052839028065482,-0.06052839028065482,10113.333530337246
2016-07-01,9960,9960,10200,9960,10200,208228,9959.999999999993,9.315885877420648,9.315885877420648,9.315885877420648,9749.351019169,10438.167287290435,-0.09716656409986547,-0.09716656409986547,-0.09716656409986547,-0.09716656409986547,-0.09716656409986547,-0.09716656409986547,-0.03621740643321533,-0.03621740643321533,-0.03621740643321533,-0.060949157666650135,-0.060949157666650135,-0.060949157666650135,10084.141429222584
2016-07-04,10400,10400,10400,9900,10000,275210,10400.000000000002,9.316344710013329,9.316344710013329,9.316344710013329,9796.548021070454,10460.89598369204,-0.09398936120628659,-0.09398936120628659,-0.09398936120628659,-0.09398936120628659,-0.09398936120628659,-0.09398936120628659,-0.03170110893846917,-0.03170110893846917,-0.03170110893846917,-0.06228825226781745,-0.06228825226781745,-0.06228825226781745,10120.87446615073
2016-07-05,10350,10350,10450,10200,10400,156010,10349.99999999999,9.316497654210888,9.316497654210888,9.316497654210888,9780.885263952256,10446.043547407715,-0.09476322246084316,-0.09476322246084316,-0.09476322246084316,-0.09476322246084316,-0.09476322246084316,-0.09476322246084316,-0.03197917300694208,-0.03197917300694208,-0.03197917300694208,-0.06278404945390109,-0.06278404945390109,-0.06278404945390109,10114.59219315004
2016-07-06,10100,10100,10400,9990,10250,198457,10099.999999999998,9.316650598408447,9.316650598408447,9.316650598408447,9753.896330664242,10446.900745823521,-0.09766033808838866,-0.09766033808838866,-0.09766033808838866,-0.09766033808838866,-0.09766033808838866,-0.09766033808838866,-0.03435397131215275,-0.03435397131215275,-0.03435397131215275,-0.06330636677623593,-0.06330636677623593,-0.06330636677623593,10086.874067266426
2016-07-07,10850,10850,11100,10200,10300,1346083,10849.999999999996,9.316803542606007,9.316803542606007,9.316803542606007,9757.237933214243,10422.304422727955,-0.0974451488254072,-0.0974451488254072,-0.0974451488254072,-0.0974451488254072,-0.0974451488254072,-0.0974451488254072,-0.03359455922838742,-0.03359455922838742,-0.03359455922838742,-0.06385058959701977,-0.06385058959701977,-0.06385058959701977,10090.588066704633
2016-07-08,10600,10600,11050,10500,11000,409317,10599.999999999993,9.316956486803567,9.316956486803567,9.316956486803567,9737.094804892668,10378.459298765054,-0.10062620815153302,-0.10062620815153302,-0.10062620815153302,-0.10062620815153302,-0.10062620815153302,-0.10062620815153302,-0.03621740643313292,-0.03621740643313292,-0.03621740643313292,-0.06440880171840012,-0.06440880171840012,-0.06440880171840012,10060.078820391715
2016-07-11,10650,10650,10850,10550,10750,245693,10650.000000000007,9.317415319396247,9.317415319396247,9.317415319396247,9765.13702041627,10419.746867320562,-0.09775094192226254,-0.09775094192226254,-0.09775094192226254,-0.09775094192226254,-0.09775094192226254,-0.09775094192226254,-0.031701108938287356,-0.031701108938287356,-0.031701108938287356,-0.06604983298397521,-0.06604983298397521,-0.06604983298397521,10093.6760945287
2016-07-12,10550,10550,10750,10350,10650,213586,10549.999999999996,9.317568263593808,9.317568263593808,9.317568263593808,9754.72661433021,10437.257183377511,-0.09851721426739933,-0.09851721426739933,-0.09851721426739933,-0.09851721426739933,-0.09851721426739933,-0.09851721426739933,-0.031979173006852823,-0.031979173006852823,-0.031979173006852823,-0.06653804126054651,-0.06653804126054651,-0.06653804126054651,10087.487256955555
2016-07-13,10450,10450,10850,10400,10750,227423,10450.000000000004,9.317721207791365,9.317721207791365,9.317721207791365,9733.477010500992,10395.689344714121,-0.1013251731482353,-0.1013251731482353,-0.1013251731482353,-0.1013251731482353,-0.1013251731482353,-0.1013251731482353,-0.03435397131214915,-0.03435397131214915,-0.03435397131214915,-0.06697120183608618,-0.06697120183608618,-0.06697120183608618,10060.740352594674
2016-07-14,10300,10300,10500,10150,10500,153051,10300.000000000005,9.317874151988926,9.317874151988926,9.317874151988926,9753.903794634258,10403.86142363482,-0.10092880859736145,-0.10092880859736145,-0.10092880859736145,-0.10092880859736145,-0.10092880859736145,-0.10092880859736145,-0.033594559228465055,-0.033594559228465055,-0.033594559228465055,-0.0673342493688964,-0.0673342493688964,-0.0673342493688964,10066.268323428449
2016-07-15,10100,10100,10400,10000,10400,240215,10099.999999999998,9.318027096186485,9.318027096186485,9.318027096186485,9704.466795708064,10371.5650957486,-0.10383064046906347,-0.10383064046906347,-0.10383064046906347,-0.10383064046906347,-0.10383064046906347,-0.10383064046906347,-0.0362174064330505,-0.0362174064330505,-0.0362174064330505,-0.06761323403601298,-0.06761323403601298,-0.06761323403601298,10038.635279976324
2016-07-18,10100,10100,10200,9970,10150,169020,10099.999999999998,9.318485928779166,9.318485928779166,9.318485928779166,9757.410767130765,10418.469121339489,-0.09953539427152487,-0.09953539427152487,-0.09953539427152487,-0.09953539427152487,-0.09953539427152487,-0.09953539427152487,-0.031701108938278225,-0.031701108938278225,-0.031701108938278225,-0.06783428533324665,-0.06783428533324665,-0.06783428533324665,10086.473365958498
2016-07-19,10050,10050,10200,10000,10150,110304,10050.000000000004,9.318638872976726,9.318638872976726,9.318638872976726,9780.782069789018,10435.808991214712,-0.09965685561223145,-0.09965685561223145,-0.09965685561223145,-0.09965685561223145,-0.09965685561223145,-0.09965685561223145,-0.031979173006873335,-0.031979173006873335,-0.031979173006873335,-0.06767768260535811,-0.06767768260535811,-0.06767768260535811,10086.790921954389
2016-07-20,9970,9970,10200,9970,10050,216117,9969.999999999993,9.318791817174285,9.318791817174285,9.318791817174285,9747.794650441492,10410.560414363003,-0.10175442188481135,-0.10175442188481135,-0.10175442188481135,-0.10175442188481135,-0.10175442188481135,-0.10175442188481135,-0.034353971312148845,-0.034353971312148845,-0.034353971312148845,-0.06740045057266249,-0.06740045057266249,-0.06740045057266249,10067.19498518231
2016-07-21,9870,9870,10100,9850,10050,224318,9869.999999999996,9.318944761371844,9.318944761371844,9.318944761371844,9758.12333902027,10448.645677167642,-0.10059826705502958,-0.10059826705502958,-0.10059826705502958,-0.10059826705502958,-0.10059826705502958,-0.10059826705502958,-0.03359455922839004,-0.03359455922839004,-0.03359455922839004,-0.06700370782663954,-0.06700370782663954,-0.06700370782663954,10080.382570389598
2016-07-22,9990,9990,10100,9850,9950,156090,9990.000000000005,9.314905687569249,9.314905687569247,9.314905687569247,9675.173022614968,10350.066972809445,-0.10270882448746639,-0.10270882448746639,-0.10270882448746639,-0.10270882448746639,-0.10270882448746639,-0.10270882448746639,-0.036217406433227003,-0.036217406433227003,-0.036217406433227003,-0.06649141805423942,-0.06649141805423942,-0.06649141805423942,10018.582154521253
2016-07-25,9990,9990,10250,9940,10050,185413,9990.000000000005,9.302788466161457,9.302788466161457,9.302788466161457,9658.150474324148,10293.125673645065,-0.09603916670859725,-0.09603916670859725,-0.09603916670859725,-0.09603916670859725,-0.09603916670859725,-0.09603916670859725,-0.03170110893845512,-0.03170110893845512,-0.03170110893845512,-0.06433805777014213,-0.06433805777014213,-0.06433805777014213,9964.153676662432
2016-07-26,10200,10200,10200,9980,10050,139615,10199.99999999999,9.298749392358863,9.29874939235886,9.29874939235886,9615.219766624343,10279.174617870915,-0.09542916124433341,-0.09542916124433341,-0.09542916124433341,-0.09542916124433341,-0.09542916124433341,-0.09542916124433341,-0.03197917300683897,-0.03197917300683897,-0.03197917300683897,-0.06344998823749444,-0.06344998823749444,-0.06344998823749444,9930.044427667232
2016-07-27,9970,9970,10250,9950,10200,174237,9969.999999999993,9.294710318556266,9.294710318556266,9.294710318556266,9545.147573463099,10230.219030662327,-0.0968514182431278,-0.0968514182431278,-0.0968514182431278,-0.0968514182431278,-0.0968514182431278,-0.0968514182431278,-0.03435397131214858,-0.03435397131214858,-0.03435397131214858,-0.06249744693097922,-0.06249744693097922,-0.06249744693097922,9875.960988376568
2016-07-28,9920,9920,10050,9890,10000,132099,9920.000000000007,9.29067124475367,9.29067124475367,9.29067124475367,9545.862663109403,10172.705857357025,-0.09508804093729463,-0.09508804093729463,-0.09508804093729463,-0.09508804093729463,-0.09508804093729463,-0.09508804093729463,-0.03359455922842339,-0.03359455922842339,-0.03359455922842339,-0.06149348170887124,-0.06149348170887124,-0.06149348170887124,9853.511851951995
2016-07-29,9920,9920,10100,9880,9950,93682,9920.000000000007,9.286632170951073,9.286632170951073,9.286632170951073,9491.003614295403,10119.466681470358,-0.0966681424060439,-0.0966681424060439,-0.0966681424060439,-0.0966681424060439,-0.0966681424060439,-0.0966681424060439,-0.03621740643305891,-0.03621740643305891,-0.03621740643305891,-0.060450735972985,-0.060450735972985,-0.060450735972985,9798.298513810387
2016-08-01,9590,9590,9990,9560,9990,236931,9590.000000000005,9.274514949543283,9.274514949543283,9.274514949543283,9438.348321192827,10104.938092088261,-0.08889931866037909,-0.08889931866037909,-0.08889931866037909,-0.08889931866037909,-0.08889931866037909,-0.08889931866037909,-0.03170110893827331,-0.03170110893827331,-0.03170110893827331,-0.057198209722105764,-0.057198209722105764,-0.057198209722105764,9755.784117202022
2016-08-02,9610,9610,9800,9520,9520,95520,9609.999999999995,9.270475875740686,9.270475875740686,9.270475875740686,9406.75221874931,10050.81765631263,-0.0880783942733893,-0.0880783942733893,-0.0880783942733893,-0.0880783942733893,-0.0880783942733893,-0.0880783942733893,-0.03197917300686483,-0.03197917300686483,-0.03197917300686483,-0.05609922126652445,-0.05609922126652445,-0.05609922126652445,9724.439009917909
2016-08-03,9570,9570,9660,9020,9560,124763,9569.999999999995,9.26643680193809,9.266436801938088,9.266436801938088,9363.62713219714,9988.652527704078,-0.08935396719564209,-0.08935396719564209,-0.08935396719564209,-0.08935396719564209,-0.08935396719564209,-0.08935396719564209,-0.03435397131215083,-0.03435397131215083,-0.03435397131215083,-0.05499999588349126,-0.05499999588349126,-0.05499999588349126,9672.894144683134
2016-08-04,9510,9510,9650,9500,9650,76492,9510.000000000002,9.262397728135493,9.262397728135493,9.262397728135493,9342.577439293815,9970.013479274392,-0.08749516610282236,-0.08749516610282236,-0.08749516610282236,-0.08749516610282236,-0.08749516610282236,-0.08749516610282236,-0.03359455922841246,-0.03359455922841246,-0.03359455922841246,-0.05390060687440989,-0.05390060687440989,-0.05390060687440989,9651.827571337544
2016-08-05,9420,9420,9610,9390,9520,165691,9420.000000000002,9.258358654332897,9.258358654332897,9.258358654332897,9265.996472459803,9925.529159055042,-0.08901557114546226,-0.08901557114546226,-0.08901557114546226,-0.08901557114546226,-0.08901557114546226,-0.08901557114546226,-0.03621740643306216,-0.03621740643306216,-0.03621740643306216,-0.05279816471240008,-0.05279816471240008,-0.05279816471240008,9598.317322508641
2016-08-08,9320,9320,9490,9310,9490,101265,9320.0,9.246241432925107,9.246241432925107,9.246241432925107,9261.39647985009,9901.661722260593,-0.08110259715629356,-0.08110259715629356,-0.08110259715629356,-0.08110259715629356,-0.08110259715629356,-0.08110259715629356,-0.03170110893835718,-0.03170110893835718,-0.03170110893835718,-0.049401488217936385,-0.049401488217936385,-0.049401488217936385,9558.048331398519
2016-08-09,9600,9600,9700,9300,9330,163792,9600.000000000004,9.24220235912251,9.24220235912251,9.24220235912251,9213.463511450605,9854.164369832368,-0.08018287916724001,-0.08018287916724001,-0.08018287916724001,-0.08018287916724001,-0.08018287916724001,-0.08018287916724001,-0.03197917300683047,-0.03197917300683047,-0.03197917300683047,-0.04820370616040955,-0.04820370616040955,-0.04820370616040955,9528.279831180196
2016-08-10,9820,9820,9850,9500,9650,104217,9820.0,9.238163285319914,9.238163285319914,9.238163285319914,9158.284038736647,9809.191536013761,-0.08130470021297942,-0.08130470021297942,-0.08130470021297942,-0.08130470021297942,-0.08130470021297942,-0.08130470021297942,-0.034353971312147215,-0.034353971312147215,-0.034353971312147215,-0.046950728900832184,-0.046950728900832184,-0.046950728900832184,9479.232054958673
2016-08-11,9660,9660,9910,9660,9800,93000,9660.000000000007,9.234124211517317,9.234124211517319,9.234124211517319,9174.091951511566,9761.174364086704,-0.07922213568785831,-0.07922213568785831,-0.07922213568785831,-0.07922213568785831,-0.07922213568785831,-0.07922213568785831,-0.03359455922849009,-0.03359455922849009,-0.03359455922849009,-0.045627576459368234,-0.045627576459368234,-0.045627576459368234,9460.703980584838
2016-08-12,9680,9680,9780,9620,9710,100669,9679.999999999998,9.23008513771472,9.23008513771472,9.23008513771472,9112.76351584733,9725.547959530522,-0.08043658864338597,-0.08043658864338597,-0.08043658864338597,-0.08043658864338597,-0.08043658864338597,-0.08043658864338597,-0.03621740643323868,-0.03621740643323868,-0.03621740643323868,-0.04421918221014729,-0.04421918221014729,-0.04421918221014729,9411.132246301457
2016-08-16,9560,9560,9780,9560,9630,101567,9559.999999999998,9.213928842504334,9.213928842504334,9.213928842504334,9046.329012646842,9670.803516691029,-0.06944897389122259,-0.06944897389122259,-0.06944897389122259,-0.06944897389122259,-0.06944897389122259,-0.06944897389122259,-0.031979173006911235,-0.031979173006911235,-0.031979173006911235,-0.037469800884311365,-0.037469800884311365,-0.037469800884311365,9362.614605075667
2016-08-17,9410,9410,9630,9260,9570,83871,9410.000000000007,9.211356746762679,9.211356746762679,9.211356746762679,9030.953644452866,9644.523218362294,-0.06981115949535129,-0.06981115949535129,-0.06981115949535129,-0.06981115949535129,-0.06981115949535129,-0.06981115949535129,-0.034353971312152815,-0.034353971312152815,-0.034353971312152815,-0.03545718818319847,-0.03545718818319847,-0.03545718818319847,9335.182326386719
